"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英字","種別","町字ID","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","子供預かり料金種別","子供預かり料金","子供預かり料金備考","子供預かり開所時間","子供預かり閉所時間","病児保育の有無","授乳室","おむつ替えコーナー","飲食可否","ベビーカー貸出","ベビーカー利用","URL","画像","画像_ライセンス","備考","入園案内ホームページ","所在地"
"131199","131199KSLT000018","板橋区","さいわい保育園","サイワイホイクエン","","認可保育園","","東京都","板橋区","幸町","45[sanitize]4","","35.74558","139.69622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/80_saiwai/index.htm","","","","","東京都板橋区幸町45[sanitize]4"
"131199","131199KSLT000091","板橋区","さかうえ保育園","サカウエホイクエン","","認可保育園","","東京都","板橋区","小豆沢","1丁目20[sanitize]17","","35.77583","139.70237","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006986.html","","","","","東京都板橋区小豆沢1[sanitize]20[sanitize]17"
"131199","131199KSLT000016","板橋区","栄町保育園","サカエチョウホイクエン","","認可保育園","","東京都","板橋区","栄町","26[sanitize]1","","35.75167","139.70202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/27","","","","","東京都板橋区栄町26[sanitize]1"
"131199","131199KSLT000090","板橋区","坂下三丁目保育園","サカシタサンチョウメホイクエン","","認可保育園","","東京都","板橋区","坂下","3丁目14[sanitize]6","","35.78741","139.68183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006987.html","","","","","東京都板橋区坂下3[sanitize]14[sanitize]6[sanitize]101"
"131199","131199KSLT000034","板橋区","さくらさくみらい板橋四丁目","サクラサクミライイタバシヨンチョウメ","","認可保育園","","東京都","板橋区","板橋","4丁目26[sanitize]4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000083","板橋区","さくらさくみらい下赤塚","サクラサクミライシモアカツカ","","認可保育園","","東京都","板橋区","赤塚","1丁目36[sanitize]14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000058","板橋区","さくらさくみらい小竹向原","サクラサクミライコタケムカイハラ","","認可保育園","","東京都","板橋区","小茂根","1丁目19[sanitize]8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000033","板橋区","さくらさくみらい新板橋","サクラサクミライシンイタバシ","","認可保育園","","東京都","板橋区","板橋","4丁目40[sanitize]2","","35.7511","139.72033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/101","","","","","東京都板橋区板橋4[sanitize]40[sanitize]2"
"131199","131199KSLT000026","板橋区","さくらさくみらい　中板橋","サクラサクミライナカイタバシ","","認可保育園","","東京都","板橋区","中板橋","20[sanitize]1","","35.75584","139.69648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/41","","","","","東京都板橋区中板橋20[sanitize]1"
"131199","131199KSLT000084","板橋区","さくらさくみらい成増","サクラサクミライナリマス","","認可保育園","","東京都","板橋区","成増","1丁目28[sanitize]7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000146","板橋区","さくらさくみらい西台","サクラサクミライニシダイ","","認可保育園","","東京都","板橋区","高島平","1丁目83[sanitize]5","","35.78694","139.67111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/104","","","","","東京都板橋区高島平1[sanitize]83[sanitize]5"
"131199","131199KSLT000031","板橋区","さくらさくみらい　本町","サクラサクミライホンチョウ","","認可保育園","","東京都","板橋区","本町","24[sanitize]7","","35.75931","139.7079","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/91","","","","","東京都板橋区本町24[sanitize]7"
"131199","131199KSLT000145","板橋区","さくらさくみらい　蓮根","サクラサクミライハスネ","","認可保育園","","東京都","板橋区","坂下","2丁目13[sanitize]16","","35.78139","139.68035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/97","","","","","東京都板橋区坂下2[sanitize]13[sanitize]16"
"131199","131199KSLT000052","板橋区","さくら保育園","サクラホイクエン","","認可保育園","","東京都","板橋区","東新町","1丁目17[sanitize]7","","35.76177","139.67974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/56_sakura/index.htm","","","","","東京都板橋区東新町1[sanitize]17[sanitize]7"
"131199","131199KSLT000202","板橋区","サンシティ","サンシティ","","小規模保育園（A型）","","東京都","板橋区","中台","3丁目27[sanitize]7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000151","板橋区","シエル小規模保育園・加賀","シエルショウキボホイクエン・カガ","","小規模保育園（A型）","","東京都","板橋区","加賀","2丁目5[sanitize]28[sanitize]2F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000203","板橋区","清水町","シミズチョウ","","小規模保育園（B型）","","東京都","板橋区","清水町","72[sanitize]7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000204","板橋区","志村一丁目","シムライッチョウメ","","小規模保育園（A型）","","東京都","板橋区","志村","1丁目8[sanitize]6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000128","板橋区","志村橋保育園","シムラバシホイクエン","","認可保育園","","東京都","板橋区","舟渡","3丁目6[sanitize]3","","35.79357","139.68031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006988.html","","","","","東京都板橋区舟渡3[sanitize]6[sanitize]3"
"131199","131199KSLT000105","板橋区","志村さかした保育園","シムラサカシタホイクエン","","認可保育園","","東京都","板橋区","相生町","23[sanitize]5","","35.77788","139.67839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/29","","","","","東京都板橋区相生町23[sanitize]5"
"131199","131199KSLT000194","板橋区","下赤塚ベビールーム","シモアカツカベビールーム","","小規模保育園（C型）","","東京都","板橋区","赤塚新町","2丁目12[sanitize]1","赤塚新町保育園2階","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000089","板橋区","小桜保育園","コザクラホイクエン","","認可保育園","","東京都","板橋区","志村","3丁目32[sanitize]1","","35.77897","139.69068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006985.html","","","","","東京都板橋区志村3[sanitize]32[sanitize]1"
"131199","131199KSLT000077","板橋区","しらさぎ　保育園","シラサギホイクエン","","認可保育園","","東京都","板橋区","成増","5丁目19[sanitize]40","","35.78871","139.63717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/70","","","","","東京都板橋区成増5[sanitize]19[sanitize]40"
"131199","131199KSLT000135","板橋区","白鳩保育園","シラハトホイクエン","","認可保育園","","東京都","板橋区","高島平","5丁目34[sanitize]7","","35.78668","139.64732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/11_shirohato/index.htm","","","","","東京都板橋区高島平5[sanitize]34[sanitize]7"
"131199","131199KSLT000136","板橋区","白鳩保育園分園","シラハトホイクエンブンエン","","認可保育園","","東京都","板橋区","高島平","4丁目21[sanitize]1","","35.78884","139.65005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/11_shirohato/index.htm","","","","","東京都板橋区高島平4[sanitize]21[sanitize]1"
"131199","131199KSLT000127","板橋区","新河岸保育園","シンガシホイクエン","","認可保育園","","東京都","板橋区","新河岸","2丁目10[sanitize]11","","35.79544","139.66355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006989.html","","","","","東京都板橋区新河岸2[sanitize]10[sanitize]11[sanitize]101"
"131199","131199KSLT000208","板橋区","事業所内びおら","ジギョウショナイビオラ","","事業所内保育園（A型）","","東京都","板橋区","前野町","3丁目36[sanitize]10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000221","板橋区","事業所内ブルーポピー","ジギョウショナイブルーポピー","","事業所内保育園（A型）","","東京都","板橋区","大門","8丁目5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000220","板橋区","ゆめの園バンビ若葉事業所内保育所","ユメノエンバンビワカバジギョウショナイホイクジョ","","事業所内保育園（A型）","","東京都","板橋区","若木","3丁目15[sanitize]1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000059","板橋区","生活クラブ保育園ぽむ・向原","セイカツクラブホイクエンポム・ムカイハラ","","認可保育園","","東京都","板橋区","向原","3丁目10[sanitize]32","","35.74362","139.6824","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/102","","","","","東京都板橋区向原3[sanitize]10[sanitize]32"
"131199","131199KSLT000071","板橋区","成美保育園","ナルミホイクエン","","認可保育園","","東京都","板橋区","成増","4丁目28[sanitize]16","","35.78769","139.63624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/32_narumi/index.htm","","","","","東京都板橋区成増4[sanitize]33[sanitize]17"
"131199","131199KSLT000061","板橋区","ソラストときわ台保育園","ソラストトキワダイホイクエン","","認可保育園","","東京都","板橋区","常盤台","2丁目5[sanitize]7","","35.7596","139.68812","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/105","","","","","東京都板橋区常盤台2[sanitize]5[sanitize]7峰岡ビル1階"
"131199","131199KSLT000082","板橋区","ソラスト成増保育園","ソラストナリマスホイクエン","","認可保育園","","東京都","板橋区","成増","3丁目13[sanitize]1","","35.7788","139.63224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/99","","","","","東京都板橋区成増3[sanitize]13[sanitize]1 アリエス1F"
"131199","131199KSLT000115","板橋区","ソラスト前野町保育園","ソラストマエノチョウホイクエン","","認可保育園","","東京都","板橋区","前野町","2丁目1[sanitize]20","","35.7638","139.69137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/98","","","","","東京都板橋区前野町2[sanitize]1[sanitize]20 エステート前野町20棟1階"
"131199","131199KSLT000013","板橋区","太陽の子保育園","タイヨウノコホイクエン","","認可保育園","","東京都","板橋区","仲宿","46[sanitize]1","","35.75497","139.71052","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/69_taiyounoko/index.htm","","","","","東京都板橋区仲宿46[sanitize]1"
"131199","131199KSLT000014","板橋区","太陽の子保育園分園","タイヨウノコホイクエンブンエン","","認可保育園","","東京都","板橋区","加賀","2丁目7[sanitize]1","","35.75774","139.71313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/69_taiyounoko/index.htm","","","","","東京都板橋区加賀2[sanitize]7[sanitize]1"
"131199","131199KSLT000125","板橋区","高島平あやめ保育園","タカシマダイラアヤメホイクエン","","認可保育園","","東京都","板橋区","高島平","8丁目30[sanitize]1","","35.79236","139.66462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006990.html","","","","","東京都板橋区高島平8[sanitize]30[sanitize]1"
"131199","131199KSLT000124","板橋区","高島平くるみ保育園","タカシマダイラクルミホイクエン","","認可保育園","","東京都","板橋区","高島平","8丁目16[sanitize]1","","35.79017","139.66081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006991.html","","","","","東京都板橋区高島平8[sanitize]16[sanitize]1"
"131199","131199KSLT000122","板橋区","高島平けやき保育園","タカシマダイラケヤキホイクエン","","認可保育園","","東京都","板橋区","高島平","2丁目32[sanitize]3","","35.78651","139.66244","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006992.html","","","","","東京都板橋区高島平2[sanitize]32[sanitize]3[sanitize]101"
"131199","131199KSLT000126","板橋区","高島平さつき保育園","タカシマダイラサツキホイクエン","","認可保育園","","東京都","板橋区","高島平","9丁目1[sanitize]6","","35.7876","139.67324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006993.html","","","","","東京都板橋区高島平9[sanitize]1[sanitize]6[sanitize]201"
"131199","131199KSLT000121","板橋区","高島平すみれ保育園","タカシマダイラスミレホイクエン","","認可保育園","","東京都","板橋区","高島平","2丁目28[sanitize]6","","35.78667","139.66476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006994.html","","","","","東京都板橋区高島平2[sanitize]28[sanitize]6[sanitize]101"
"131199","131199KSLT000120","板橋区","高島平つくし保育園","タカシマダイラツクシホイクエン","","認可保育園","","東京都","板橋区","高島平","2丁目26[sanitize]3","","35.78379","139.66499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006995.html","","","","","東京都板橋区高島平2[sanitize]26[sanitize]3[sanitize]101"
"131199","131199KSLT000119","板橋区","高島平つぼみ保育園","タカシマダイラツボミホイクエン","","認可保育園","","東京都","板橋区","高島平","2丁目25[sanitize]4","","35.78405","139.66128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006996.html","","","","","東京都板橋区高島平2[sanitize]25[sanitize]4"
"131199","131199KSLT000123","板橋区","高島平もみじ保育園","タカシマダイラモミジホイクエン","","認可保育園","","東京都","板橋区","高島平","3丁目10[sanitize]1","","35.78935","139.65428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006997.html","","","","","東京都板橋区高島平3[sanitize]10[sanitize]1[sanitize]101"
"131199","131199KSLT000050","板橋区","たつの子保育園","タツノコホイクエン","","認可保育園","","東京都","板橋区","常盤台","3丁目25[sanitize]10","","35.76327","139.68351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/46_tatsunoko/index.htm","","","","","東京都板橋区常盤台3[sanitize]25[sanitize]10"
"131199","131199KSLT000096","板橋区","第一保育園","ダイイチホイクエン","","認可保育園","","東京都","板橋区","西台","3丁目32[sanitize]26","","35.77479","139.67016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/41_daiichi/index.htm","","","","","東京都板橋区西台3[sanitize]32[sanitize]26"
"131199","131199KSLT000049","板橋区","第二たつの子保育園","ダイニタツノコホイクエン","","認可保育園","","東京都","板橋区","常盤台","3丁目24[sanitize]2","","35.76348","139.68351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/47_dainitatsunoko/index.htm","","","","","東京都板橋区常盤台3[sanitize]24[sanitize]2"
"131199","131199KSLT000009","板橋区","大禮保育園","オオノリホイクエン","","認可保育園","","東京都","板橋区","大山東町","13[sanitize]2","","35.74816","139.70503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/64_ohnori/index.htm","","","","","東京都板橋区大山東町13[sanitize]2"
"131199","131199KSLT000201","板橋区","中台","ナカダイ","","小規模保育園（B型）","","東京都","板橋区","中台","1丁目16[sanitize]8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000138","板橋区","つつじ保育園","ツツジホイクエン","","認可保育園","","東京都","板橋区","高島平","9丁目43[sanitize]1","","35.79112","139.66983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/38","","","","","東京都板橋区高島平9[sanitize]43[sanitize]1"
"131199","131199KSLT000163","板橋区","帝京わかくさ保育園","テイキョウワカクサホイクエン","","事業所内保育園（保育所型）","","東京都","板橋区","仲宿","13[sanitize]10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000150","板橋区","デイジー小規模保育園・加賀","デイジーショウキボホイクエン・カガ","","小規模保育園（A型）","","東京都","板橋区","加賀","2丁目5[sanitize]28[sanitize]1F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000164","板橋区","東京家政大学ナースリールーム","トウキョウカセイダイガクナースリールーム","","事業所内保育園（A型）","","東京都","板橋区","加賀","1丁目18[sanitize]1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000227","板橋区","東京家政大学附属みどりヶ丘幼稚園","トウキョウカセイダイガクフゾクミドリガオカヨウチエン","","認定こども園（幼稚園型）","","東京都","板橋区","加賀","1丁目18[sanitize]1","","35.75461","139.72091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","東京都板橋区加賀1[sanitize]18[sanitize]1"
"131199","131199KSLT000097","板橋区","東京自由保育園","トウキョウジユウホイクエン","","認可保育園","","東京都","板橋区","清水町","24[sanitize]13","","35.76364","139.70697","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/52_tokyojiyu/index.htm","","","","","東京都板橋区清水町24[sanitize]13"
"131199","131199KSLT000041","板橋区","東新保育園","トウシンホイクエン","","認可保育園","","東京都","板橋区","東新町","2丁目43[sanitize]5","","35.75255","139.68055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006999.html","","","","","東京都板橋区東新町2[sanitize]43[sanitize]5"
"131199","131199KSLT000040","板橋区","ときわ台保育園","トキワダイホイクエン","","認可保育園","","東京都","板橋区","常盤台","3丁目21[sanitize]2","","35.76222","139.68388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1006998.html","","","","","東京都板橋区常盤台3[sanitize]21[sanitize]2"
"131199","131199KSLT000103","板橋区","友和分園","ユウワブンエン","","認可保育園","","東京都","板橋区","小豆沢","3丁目1[sanitize]25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000102","板橋区","友和保育園","ユウワホイクエン","","認可保育園","","東京都","板橋区","坂下","1丁目21[sanitize]9","","35.78046","139.6865","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/25_yuuwa/index.htm","","","","","東京都板橋区坂下1[sanitize]21[sanitize]9"
"131199","131199KSLT000131","板橋区","同援みどり保育園","ドウエンミドリホイクエン","","認可保育園","","東京都","板橋区","蓮根","3丁目15[sanitize]6","","35.78819","139.67704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/08_douenmidori/index.htm","","","","","東京都板橋区蓮根3[sanitize]15[sanitize]6"
"131199","131199KSLT000147","板橋区","ドリームキッズ板橋","ドリームキッズイタバシ","","小規模保育園（A型）","","東京都","板橋区","板橋","1丁目8[sanitize]11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000003","板橋区","中板橋保育園","ナカイタバシホイクエン","","認可保育園","","東京都","板橋区","中板橋","11[sanitize]9","","35.75498","139.69842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007000.html","","","","","東京都板橋区中板橋11[sanitize]9"
"131199","131199KSLT000206","板橋区","なでしこ","ナデシコ","","小規模保育園（B型）","","東京都","板橋区","坂下","3丁目28[sanitize]24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000070","板橋区","成増保育園","ナリマスホイクエン","","認可保育園","","東京都","板橋区","成増","2丁目24[sanitize]7","","35.77945","139.62986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/33_narimasu/index.htm","","","","","東京都板橋区成増2[sanitize]24[sanitize]7"
"131199","131199KSLT000085","板橋区","西台保育園","ニシダイホイクエン","","認可保育園","","東京都","板橋区","西台","2丁目5[sanitize]18","","35.77911","139.67013","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007002.html","","","","","東京都板橋区西台2[sanitize]5[sanitize]18"
"131199","131199KSLT000094","板橋区","西前野保育園","ニシマエノホイクエン","","認可保育園","","東京都","板橋区","前野町","6丁目10[sanitize]7","","35.76528","139.68338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007003.html","","","","","東京都板橋区前野町6[sanitize]10[sanitize]7"
"131199","131199KSLT000037","板橋区","にじいろ保育園板橋一丁目","ニジイロホイクエンイタバシイッチョウメ","","認可保育園","","東京都","板橋区","板橋","1丁目31[sanitize]9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000032","板橋区","にじいろ保育園板橋二丁目","ニジイロホイクエンイタバシニチョウメ","","認可保育園","","東京都","板橋区","板橋","2丁目29[sanitize]3","","35.74779","139.71153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/94","","","","","東京都板橋区板橋2[sanitize]29[sanitize]3"
"131199","131199KSLT000055","板橋区","にじいろ保育園上板橋","ニジイロホイクエンカミイタバシ","","認可保育園","","東京都","板橋区","上板橋","2丁目2[sanitize]15","","35.76209","139.6743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/71","","","","","東京都板橋区上板橋2[sanitize]2[sanitize]15"
"131199","131199KSLT000060","板橋区","にじいろ保育園小茂根","ニジイロホイクエンコモネ","","認可保育園","","東京都","板橋区","小茂根","1丁目27[sanitize]14","","35.74615","139.67753","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/103","","","","","東京都板橋区小茂根1[sanitize]27[sanitize]14"
"131199","131199KSLT000144","板橋区","にじいろ保育園坂下二丁目","ニジイロホイクエンサカシタニチョウメ","","認可保育園","","東京都","板橋区","坂下","2丁目32[sanitize]22","","35.78487","139.68154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/95","","","","","東京都板橋区坂下2[sanitize]32[sanitize]22"
"131199","131199KSLT000075","板橋区","にじいろ保育園徳丸","ニジイロホイクエントクマル","","認可保育園","","東京都","板橋区","徳丸","3丁目38[sanitize]19","","35.77548","139.65855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/44","","","","","東京都板橋区徳丸3[sanitize]38[sanitize]19"
"131199","131199KSLT000027","板橋区","にじいろ保育園中板橋","ニジイロホイクエンナカイタバシ","","認可保育園","","東京都","板橋区","中板橋","9[sanitize]1","","35.75533","139.69946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/86","","","","","東京都板橋区中板橋9[sanitize]1"
"131199","131199KSLT000140","板橋区","にじいろ保育園蓮根","ニジイロホイクエンハスネ","","認可保育園","","東京都","板橋区","蓮根","2丁目19[sanitize]3","","35.78246","139.67849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoikunavi/hoikunavis/view/92","","","","","東京都板橋区蓮根2[sanitize]19[sanitize]3"
"131199","131199KSLT000130","板橋区","にりんそう保育園","ニリンソウホイクエン","","認可保育園","","東京都","板橋区","舟渡","1丁目13[sanitize]10","","35.792","139.69084","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/84_nirinsou/index.htm","","","","","東京都板橋区舟渡1[sanitize]13[sanitize]10"
"131199","131199KSLT000215","板橋区","ぬくもりのおうち保育　高島平","ヌクモリノオウチホイクタカシマダイラ","","小規模保育園（A型）","","東京都","板橋区","高島平","8丁目7[sanitize]13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000219","板橋区","ぬくもりのおうち保育蓮根","ヌクモリノオウチホイクハスネ","","小規模保育園（A型）","","東京都","板橋区","蓮根","2丁目27[sanitize]24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000141","板橋区","はぁもにぃ保育園","ハァモニィホイクエン","","認可保育園","","東京都","板橋区","舟渡","1丁目14[sanitize]23","","35.7921","139.69041","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/98_harmony/index.htm","","","","","東京都板橋区舟渡1[sanitize]14[sanitize]23"
"131199","131199KSLT000118","板橋区","蓮根保育園","ハスネホイクエン","","認可保育園","","東京都","板橋区","蓮根","2丁目6[sanitize]15","","35.7809","139.67645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.city.itabashi.tokyo.jp/kusei/soshiki/kodomokatei/hoikuen/1007004.html","","","","","東京都板橋区蓮根2[sanitize]6[sanitize]15"
"131199","131199KSLT000209","板橋区","バジリッコ","バジリッコ","","事業所内保育園（B型）","","東京都","板橋区","宮本町","38[sanitize]8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"131199","131199KSLT000095","板橋区","ひいらぎ保育園","ヒイラギホイクエン","","認可保育園","","東京都","板橋区","西台","2丁目22[sanitize]4","","35.78073","139.67115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.hoiku.net/hoiku_navi/20_hiiragi/index.htm","","","","","東京都板橋区西台2[sanitize]22[sanitize]4"
