"全国地方公共団体コード","ID","地方公共団体名","子育て施設ID","子育て施設名称","年齢","年齢区分","最低入所指数"
"131199","131199KSSN000206","板橋区","131199KSLT000080","グローバルキッズ成増園","0","0歳","61"
"131199","131199KSSN000322","板橋区","131199KSLT000080","グローバルキッズ成増園","1","1歳","61"
"131199","131199KSSN000015","板橋区","131199KSLT000080","グローバルキッズ成増園","2","2歳","62"
"131199","131199KSSN000174","板橋区","131199KSLT000080","グローバルキッズ成増園","3","3歳先行","60"
"131199","131199KSSN000980","板橋区","131199KSLT000080","グローバルキッズ成増園","3","3歳一般","63"
"131199","131199KSSN001121","板橋区","131199KSLT000080","グローバルキッズ成増園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000912","板橋区","131199KSLT000080","グローバルキッズ成増園","5","5歳","新規受入れなし"
"131199","131199KSSN000307","板橋区","131199KSLT000081","ほっぺるランド成増","0","0歳","61"
"131199","131199KSSN000449","板橋区","131199KSLT000081","ほっぺるランド成増","1","1歳","61"
"131199","131199KSSN000830","板橋区","131199KSLT000081","ほっぺるランド成増","2","2歳","63"
"131199","131199KSSN000581","板橋区","131199KSLT000081","ほっぺるランド成増","3","3歳先行","61"
"131199","131199KSSN001057","板橋区","131199KSLT000081","ほっぺるランド成増","3","3歳一般","新規受入れなし"
"131199","131199KSSN000108","板橋区","131199KSLT000081","ほっぺるランド成増","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000706","板橋区","131199KSLT000081","ほっぺるランド成増","5","5歳","新規受入れなし"
"131199","131199KSSN000207","板橋区","131199KSLT000082","ソラスト成増保育園","0","0歳","61"
"131199","131199KSSN000323","板橋区","131199KSLT000082","ソラスト成増保育園","1","1歳","63"
"131199","131199KSSN000016","板橋区","131199KSLT000082","ソラスト成増保育園","2","2歳","63"
"131199","131199KSSN000175","板橋区","131199KSLT000082","ソラスト成増保育園","3","3歳先行","60"
"131199","131199KSSN000981","板橋区","131199KSLT000082","ソラスト成増保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001122","板橋区","131199KSLT000082","ソラスト成増保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000913","板橋区","131199KSLT000082","ソラスト成増保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000208","板橋区","131199KSLT000083","さくらさくみらい下赤塚","0","0歳","52"
"131199","131199KSSN000324","板橋区","131199KSLT000083","さくらさくみらい下赤塚","1","1歳","61"
"131199","131199KSSN000017","板橋区","131199KSLT000083","さくらさくみらい下赤塚","2","2歳","新規受入れなし"
"131199","131199KSSN000176","板橋区","131199KSLT000083","さくらさくみらい下赤塚","3","3歳先行","48"
"131199","131199KSSN000982","板橋区","131199KSLT000083","さくらさくみらい下赤塚","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001123","板橋区","131199KSLT000083","さくらさくみらい下赤塚","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000914","板橋区","131199KSLT000083","さくらさくみらい下赤塚","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000262","板橋区","131199KSLT000084","さくらさくみらい成増","0","0歳","61"
"131199","131199KSSN000392","板橋区","131199KSLT000084","さくらさくみらい成増","1","1歳","63"
"131199","131199KSSN000780","板橋区","131199KSLT000084","さくらさくみらい成増","2","2歳","63"
"131199","131199KSSN000551","板橋区","131199KSLT000084","さくらさくみらい成増","3","3歳先行","63"
"131199","131199KSSN001021","板橋区","131199KSLT000084","さくらさくみらい成増","3","3歳一般","62"
"131199","131199KSSN000072","板橋区","131199KSLT000084","さくらさくみらい成増","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000953","板橋区","131199KSLT000084","さくらさくみらい成増","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000308","板橋区","131199KSLT000085","西台保育園","0","0歳","59"
"131199","131199KSSN000450","板橋区","131199KSLT000085","西台保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000831","板橋区","131199KSLT000085","西台保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000582","板橋区","131199KSLT000085","西台保育園","3","3歳先行","54"
"131199","131199KSSN001058","板橋区","131199KSLT000085","西台保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000109","板橋区","131199KSLT000085","西台保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000707","板橋区","131199KSLT000085","西台保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000325","板橋区","131199KSLT000086","向台保育園","1","1歳","61"
"131199","131199KSSN000018","板橋区","131199KSLT000086","向台保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000177","板橋区","131199KSLT000086","向台保育園","3","3歳先行","56"
"131199","131199KSSN000983","板橋区","131199KSLT000086","向台保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001124","板橋区","131199KSLT000086","向台保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000915","板橋区","131199KSLT000086","向台保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000622","板橋区","131199KSLT000087","緑が丘保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000451","板橋区","131199KSLT000087","緑が丘保育園","1","1歳","61"
"131199","131199KSSN000832","板橋区","131199KSLT000087","緑が丘保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000583","板橋区","131199KSLT000087","緑が丘保育園","3","3歳先行","54"
"131199","131199KSSN001059","板橋区","131199KSLT000087","緑が丘保育園","3","3歳一般","61"
"131199","131199KSSN000110","板橋区","131199KSLT000087","緑が丘保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000708","板橋区","131199KSLT000087","緑が丘保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000263","板橋区","131199KSLT000088","若木保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000393","板橋区","131199KSLT000088","若木保育園","1","1歳","60"
"131199","131199KSSN000781","板橋区","131199KSLT000088","若木保育園","2","2歳","50"
"131199","131199KSSN000552","板橋区","131199KSLT000088","若木保育園","3","3歳先行","52"
"131199","131199KSSN001022","板橋区","131199KSLT000088","若木保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000073","板橋区","131199KSLT000088","若木保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000954","板橋区","131199KSLT000088","若木保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000659","板橋区","131199KSLT000089","小桜保育園","0","0歳","61"
"131199","131199KSSN000494","板橋区","131199KSLT000089","小桜保育園","1","1歳","63"
"131199","131199KSSN000873","板橋区","131199KSLT000089","小桜保育園","2","2歳","63"
"131199","131199KSSN000610","板橋区","131199KSLT000089","小桜保育園","3","3歳先行","41"
"131199","131199KSSN001090","板橋区","131199KSLT000089","小桜保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000141","板橋区","131199KSLT000089","小桜保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000739","板橋区","131199KSLT000089","小桜保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000264","板橋区","131199KSLT000090","坂下三丁目保育園","0","0歳","61"
"131199","131199KSSN000394","板橋区","131199KSLT000090","坂下三丁目保育園","1","1歳","61"
"131199","131199KSSN000782","板橋区","131199KSLT000090","坂下三丁目保育園","2","2歳","61"
"131199","131199KSSN001023","板橋区","131199KSLT000090","坂下三丁目保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001023","板橋区","131199KSLT000090","坂下三丁目保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000074","板橋区","131199KSLT000090","坂下三丁目保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000955","板橋区","131199KSLT000090","坂下三丁目保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000265","板橋区","131199KSLT000091","さかうえ保育園","0","0歳","57"
"131199","131199KSSN000395","板橋区","131199KSLT000091","さかうえ保育園","1","1歳","61"
"131199","131199KSSN000783","板橋区","131199KSLT000091","さかうえ保育園","2","2歳","59"
"131199","131199KSSN000553","板橋区","131199KSLT000091","さかうえ保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001024","板橋区","131199KSLT000091","さかうえ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000075","板橋区","131199KSLT000091","さかうえ保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000956","板橋区","131199KSLT000091","さかうえ保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000660","板橋区","131199KSLT000092","相生保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000495","板橋区","131199KSLT000092","相生保育園","1","1歳","61"
"131199","131199KSSN000874","板橋区","131199KSLT000092","相生保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN001091","板橋区","131199KSLT000092","相生保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001091","板橋区","131199KSLT000092","相生保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000142","板橋区","131199KSLT000092","相生保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000740","板橋区","131199KSLT000092","相生保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000266","板橋区","131199KSLT000093","南前野保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000396","板橋区","131199KSLT000093","南前野保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000784","板橋区","131199KSLT000093","南前野保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000554","板橋区","131199KSLT000093","南前野保育園","3","3歳先行","62"
"131199","131199KSSN001025","板橋区","131199KSLT000093","南前野保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000076","板橋区","131199KSLT000093","南前野保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000957","板橋区","131199KSLT000093","南前野保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000209","板橋区","131199KSLT000094","西前野保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000326","板橋区","131199KSLT000094","西前野保育園","1","1歳","61"
"131199","131199KSSN000019","板橋区","131199KSLT000094","西前野保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000178","板橋区","131199KSLT000094","西前野保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN000984","板橋区","131199KSLT000094","西前野保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001125","板橋区","131199KSLT000094","西前野保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000916","板橋区","131199KSLT000094","西前野保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000210","板橋区","131199KSLT000095","ひいらぎ保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000327","板橋区","131199KSLT000095","ひいらぎ保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000020","板橋区","131199KSLT000095","ひいらぎ保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000179","板橋区","131199KSLT000095","ひいらぎ保育園","3","3歳先行","新規受入れなし"
"131199","131199KSSN000985","板橋区","131199KSLT000095","ひいらぎ保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001126","板橋区","131199KSLT000095","ひいらぎ保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000917","板橋区","131199KSLT000095","ひいらぎ保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000267","板橋区","131199KSLT000096","第一保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000397","板橋区","131199KSLT000096","第一保育園","1","1歳","61"
"131199","131199KSSN000785","板橋区","131199KSLT000096","第一保育園","2","2歳","40"
"131199","131199KSSN000555","板橋区","131199KSLT000096","第一保育園","3","3歳先行","54"
"131199","131199KSSN001026","板橋区","131199KSLT000096","第一保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000077","板橋区","131199KSLT000096","第一保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000958","板橋区","131199KSLT000096","第一保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000211","板橋区","131199KSLT000097","東京自由保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000328","板橋区","131199KSLT000097","東京自由保育園","1","1歳","51"
"131199","131199KSSN000021","板橋区","131199KSLT000097","東京自由保育園","2","2歳","60"
"131199","131199KSSN000180","板橋区","131199KSLT000097","東京自由保育園","3","3歳先行","52"
"131199","131199KSSN000986","板橋区","131199KSLT000097","東京自由保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001127","板橋区","131199KSLT000097","東京自由保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000918","板橋区","131199KSLT000097","東京自由保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000212","板橋区","131199KSLT000098","グローバルキッズ板橋園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000329","板橋区","131199KSLT000098","グローバルキッズ板橋園","1","1歳","56"
"131199","131199KSSN000022","板橋区","131199KSLT000098","グローバルキッズ板橋園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000181","板橋区","131199KSLT000098","グローバルキッズ板橋園","3","3歳先行","新規受入れなし"
"131199","131199KSSN000987","板橋区","131199KSLT000098","グローバルキッズ板橋園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001128","板橋区","131199KSLT000098","グローバルキッズ板橋園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000919","板橋区","131199KSLT000098","グローバルキッズ板橋園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000213","板橋区","131199KSLT000099","和敬保育園","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000330","板橋区","131199KSLT000099","和敬保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000023","板橋区","131199KSLT000099","和敬保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000182","板橋区","131199KSLT000099","和敬保育園","3","3歳先行","59"
"131199","131199KSSN000988","板橋区","131199KSLT000099","和敬保育園","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001129","板橋区","131199KSLT000099","和敬保育園","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000920","板橋区","131199KSLT000099","和敬保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000661","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000496","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","1","1歳","新規受入れなし"
"131199","131199KSSN000875","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","2","2歳","新規受入れなし"
"131199","131199KSSN000611","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","3","3歳先行","新規受入れなし"
"131199","131199KSSN001092","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","3","3歳一般","新規受入れなし"
"131199","131199KSSN000143","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","4","4歳","新規受入れなし"
"131199","131199KSSN000741","板橋区","131199KSLT000100","ひまわりキッズガーデン大原","5","5歳","新規受入れなし"
"131199","131199KSSN000497","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","1","1歳","60"
"131199","131199KSSN000876","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","2","2歳","新規受入れなし"
"131199","131199KSSN000612","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","3","3歳先行","52"
"131199","131199KSSN001093","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","3","3歳一般","新規受入れなし"
"131199","131199KSSN000144","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","4","4歳","新規受入れなし"
"131199","131199KSSN000742","板橋区","131199KSLT000101","ひまわりキッズガーデン城山","5","5歳","新規受入れなし"
"131199","131199KSSN000623","板橋区","131199KSLT000102","友和保育園","0","0歳","61"
"131199","131199KSSN000452","板橋区","131199KSLT000102","友和保育園","1","1歳","61"
"131199","131199KSSN000833","板橋区","131199KSLT000102","友和保育園","2","2歳","61"
"131199","131199KSSN001060","板橋区","131199KSLT000102","友和保育園","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001060","板橋区","131199KSLT000102","友和保育園","3","3歳一般","59"
"131199","131199KSSN000111","板橋区","131199KSLT000102","友和保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000709","板橋区","131199KSLT000102","友和保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000662","板橋区","131199KSLT000103","友和分園","0","0歳","61"
"131199","131199KSSN000498","板橋区","131199KSLT000103","友和分園","1","1歳","61"
"131199","131199KSSN000877","板橋区","131199KSLT000103","友和分園","2","2歳","63"
"131199","131199KSSN000613","板橋区","131199KSLT000103","友和分園","3","3歳先行","新規受入れなし"
"131199","131199KSSN001094","板橋区","131199KSLT000103","友和分園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000145","板橋区","131199KSLT000103","友和分園","4","4歳","新規受入れなし"
"131199","131199KSSN000743","板橋区","131199KSLT000103","友和分園","5","5歳","新規受入れなし"
"131199","131199KSSN000663","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","0","0歳","61"
"131199","131199KSSN000499","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","1","1歳","61"
"131199","131199KSSN000878","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","2","2歳","40"
"131199","131199KSSN000614","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","3","3歳先行","60"
"131199","131199KSSN001095","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","3","3歳一般","新規受入れなし"
"131199","131199KSSN000146","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","4","4歳","新規受入れなし"
"131199","131199KSSN000744","板橋区","131199KSLT000104","ひまわりキッズガーデン志村","5","5歳","新規受入れなし"
"131199","131199KSSN000624","板橋区","131199KSLT000105","志村さかした保育園","0","0歳","63"
"131199","131199KSSN000453","板橋区","131199KSLT000105","志村さかした保育園","1","1歳","63"
"131199","131199KSSN000834","板橋区","131199KSLT000105","志村さかした保育園","2","2歳","62"
"131199","131199KSSN000584","板橋区","131199KSLT000105","志村さかした保育園","3","3歳先行","62"
"131199","131199KSSN001061","板橋区","131199KSLT000105","志村さかした保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000112","板橋区","131199KSLT000105","志村さかした保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000710","板橋区","131199KSLT000105","志村さかした保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000664","板橋区","131199KSLT000106","前野保育園","0","0歳","61"
"131199","131199KSSN000500","板橋区","131199KSLT000106","前野保育園","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000879","板橋区","131199KSLT000106","前野保育園","2","2歳","20"
"131199","131199KSSN000615","板橋区","131199KSLT000106","前野保育園","3","3歳先行","60"
"131199","131199KSSN001096","板橋区","131199KSLT000106","前野保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000147","板橋区","131199KSLT000106","前野保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000745","板橋区","131199KSLT000106","前野保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000268","板橋区","131199KSLT000107","マハヤナ第二保育園","0","0歳","60"
"131199","131199KSSN000398","板橋区","131199KSLT000107","マハヤナ第二保育園","1","1歳","63"
"131199","131199KSSN000786","板橋区","131199KSLT000107","マハヤナ第二保育園","2","2歳","53"
"131199","131199KSSN000556","板橋区","131199KSLT000107","マハヤナ第二保育園","3","3歳先行","58"
"131199","131199KSSN001027","板橋区","131199KSLT000107","マハヤナ第二保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000078","板橋区","131199KSLT000107","マハヤナ第二保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000959","板橋区","131199KSLT000107","マハヤナ第二保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000501","板橋区","131199KSLT000108","いたばし前野町保育園","1","1歳","61"
"131199","131199KSSN000880","板橋区","131199KSLT000108","いたばし前野町保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000616","板橋区","131199KSLT000108","いたばし前野町保育園","3","3歳先行","54"
"131199","131199KSSN001097","板橋区","131199KSLT000108","いたばし前野町保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000148","板橋区","131199KSLT000108","いたばし前野町保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000746","板橋区","131199KSLT000108","いたばし前野町保育園","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000269","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","0","0歳","61"
"131199","131199KSSN000399","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","1","1歳","62"
"131199","131199KSSN000787","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","2","2歳","64"
"131199","131199KSSN000557","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","3","3歳先行","54"
"131199","131199KSSN001028","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","3","3歳一般","新規受入れなし"
"131199","131199KSSN000079","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","4","4歳","64"
"131199","131199KSSN000960","板橋区","131199KSLT000109","ミアヘルサ保育園ひびきあずさわ","5","5歳","新規受入れなし"
"131199","131199KSSN000214","板橋区","131199KSLT000110","ベネッセ前野町保育園","0","0歳","61"
"131199","131199KSSN000331","板橋区","131199KSLT000110","ベネッセ前野町保育園","1","1歳","61"
"131199","131199KSSN000024","板橋区","131199KSLT000110","ベネッセ前野町保育園","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000183","板橋区","131199KSLT000110","ベネッセ前野町保育園","3","3歳先行","60"
"131199","131199KSSN000989","板橋区","131199KSLT000110","ベネッセ前野町保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN001130","板橋区","131199KSLT000110","ベネッセ前野町保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000921","板橋区","131199KSLT000110","ベネッセ前野町保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000625","板橋区","131199KSLT000111","ほっぺるランド志村坂上","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000454","板橋区","131199KSLT000111","ほっぺるランド志村坂上","1","1歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000835","板橋区","131199KSLT000111","ほっぺるランド志村坂上","2","2歳","63"
"131199","131199KSSN000585","板橋区","131199KSLT000111","ほっぺるランド志村坂上","3","3歳先行","50"
"131199","131199KSSN001062","板橋区","131199KSLT000111","ほっぺるランド志村坂上","3","3歳一般","新規受入れなし"
"131199","131199KSSN000113","板橋区","131199KSLT000111","ほっぺるランド志村坂上","4","4歳","新規受入れなし"
"131199","131199KSSN000711","板橋区","131199KSLT000111","ほっぺるランド志村坂上","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000215","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","0","0歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000332","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","1","1歳","61"
"131199","131199KSSN000025","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","2","2歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000184","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","3","3歳先行","58"
"131199","131199KSSN000990","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN001131","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000922","板橋区","131199KSLT000112","ほっぺるランド板橋清水町","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000270","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","0","0歳","48"
"131199","131199KSSN000400","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","1","1歳","61"
"131199","131199KSSN000788","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","2","2歳","新規受入れなし"
"131199","131199KSSN000558","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","3","3歳先行","54"
"131199","131199KSSN001029","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","3","3歳一般","１次選考での希望者はすべて入園"
"131199","131199KSSN000080","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","4","4歳","62"
"131199","131199KSSN000961","板橋区","131199KSLT000113","ほっぺるランド板橋小豆沢","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000665","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","0","0歳","61"
"131199","131199KSSN000502","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","1","1歳","61"
"131199","131199KSSN000881","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","2","2歳","63"
"131199","131199KSSN000617","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","3","3歳先行","60"
"131199","131199KSSN001098","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","3","3歳一般","新規受入れなし"
"131199","131199KSSN000149","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000747","板橋区","131199KSLT000114","ほっぺるランド本蓮沼","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000626","板橋区","131199KSLT000115","ソラスト前野町保育園","0","0歳","61"
"131199","131199KSSN000455","板橋区","131199KSLT000115","ソラスト前野町保育園","1","1歳","62"
"131199","131199KSSN000836","板橋区","131199KSLT000115","ソラスト前野町保育園","2","2歳","69"
"131199","131199KSSN000586","板橋区","131199KSLT000115","ソラスト前野町保育園","3","3歳先行","60"
"131199","131199KSSN001063","板橋区","131199KSLT000115","ソラスト前野町保育園","3","3歳一般","新規受入れなし"
"131199","131199KSSN000114","板橋区","131199KSLT000115","ソラスト前野町保育園","4","4歳","新規受入れなし"
"131199","131199KSSN000712","板橋区","131199KSLT000115","ソラスト前野町保育園","5","5歳","新規受入れなし"
"131199","131199KSSN000666","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","0","0歳","61"
"131199","131199KSSN000503","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","1","1歳","61"
"131199","131199KSSN000882","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","2","2歳","42"
"131199","131199KSSN000618","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","3","3歳先行","60"
"131199","131199KSSN001099","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","3","3歳一般","新規受入れなし"
"131199","131199KSSN000150","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","4","4歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000748","板橋区","131199KSLT000116","Ｇａｋｋｅｎほいくえん志村坂上","5","5歳","１次選考での希望者はすべて入園"
"131199","131199KSSN000271","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","0","0歳","57"
"131199","131199KSSN000401","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","1","1歳","20"
"131199","131199KSSN000789","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","2","2歳","60"
"131199","131199KSSN001030","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","3","3歳先行","先行利用調整による地域型卒園児の入所者なし"
"131199","131199KSSN001030","板橋区","131199KSLT000117","キッズスマイル板橋東坂下","3","3歳一般","１次選考での希望者はすべて入園"
